brand,product_name,product_url,image_url,product_price,description,metadata,metadata_features
Zara,COTTON MODAL VEST TOP,https://www.zara.com/in/en/cotton-modal-vest-top-p03641354.html,https://static.zara.net/assets/public/5220/175f/1e204e59a4a7/57b79e4c94ea/03641354250-p/03641354250-p.jpg?ts=1742988394709&w=1056,950.0,"Model height: 178 cm | Size: S

SLIM FIT - ROUND NECK - LONG - SLEEVELESS

Cotton and modal vest top. Round neck and sleeveless.","{""product_color"": ""WHITE""}",WHITE
Zara,GUIPURE SLEEVE SHIRT,https://www.zara.com/in/en/guipure-sleeve-shirt-p03564068.html,https://static.zara.net/assets/public/8236/6e88/76104d0eac49/0bbb451fc8f8/03564068712-p/03564068712-p.jpg?ts=1742999313480&w=1056,3350.0,"Model height: 178 cm | Size: M

Collared shirt with a V-neck and long sleeves trimmed with guipure fabric. Button-up front.","{""product_color"": ""ECRU""}",ECRU
Zara,EMBROIDERED SHIRT,https://www.zara.com/in/en/embroidered-shirt-p08351042.html,https://static.zara.net/assets/public/fb92/0c6f/0f2a4bd6a382/f02c44034e48/08351042446-p/08351042446-p.jpg?ts=1743004021130&w=1056,3550.0,"Model height: 177 cm | Size: S

Round neck shirt with a v-neck and long sleeves. Contrast embroidery detail. Button fastening at the front.","{""product_color"": ""ELECTRIC BLUE""}",ELECTRIC BLUE
Zara,KNOTTED HALTERNECK TOP,https://www.zara.com/in/en/knotted-halterneck-top-p02809250.html,https://static.zara.net/assets/public/6ae2/bc92/3bde43c996b5/3bc64d35184f/02809250250-p/02809250250-p.jpg?ts=1741780549184&w=1056,2550.0,"Model height: 179 cm | Size: S

Halter neck top with tie detail. Matching lace trims. Open back with tie fastening.","{""product_color"": ""WHITE""}",WHITE
Zara,WIDE-SLEEVED POPLIN SHIRT,https://www.zara.com/in/en/wide-sleeved-poplin-shirt-p02246404.html,https://static.zara.net/assets/public/17f5/0de7/7ada4204a3e1/7ec724461f99/02246404250-p/02246404250-p.jpg?ts=1743009611681&w=1056,2550.0,Collared shirt with a v-neck and wide sleeves with turned-up cuffs. Asymmetric hem. Button-up front.,"{""product_color"": ""WHITE""}",WHITE
Zara,CROPPED RIBBED T-SHIRT,https://www.zara.com/in/en/cropped-ribbed-t-shirt-p04174003.html,https://static.zara.net/assets/public/833c/2159/88f24cd69ed3/6e5ad3f7cfc0/04174003250-p/04174003250-p.jpg?ts=1743504237973&w=1056,1250.0,"Model height: 180 cm | Size: S

SLIM FIT - ROUND NECK - CROPPED - THIN STRAPS

Cropped T-shirt with a round neckline and thin straps.","{""product_color"": ""WHITE""}",WHITE
Zara,SATIN MIDI DRESS ZW COLLECTION,https://www.zara.com/in/en/satin-midi-dress-zw-collection-p05289043.html,https://static.zara.net/assets/public/568b/5ad0/7aa549cc94d0/907dca4b0cb5/05289043800-p/05289043800-p.jpg?ts=1743072629332&w=1056,5950.0,"Model height: 179 cm | Size: M

ZARA WOMAN COLLECTION

Midi dress made of viscose yarn. Asymmetric neckline and twisted straps. Hem finished with a side slit. Concealed side zip fastening.","{""product_color"": ""BLACK""}",BLACK
Zara,TRF MID-RISE DENIM BERMUDA SHORTS,https://www.zara.com/in/en/trf-mid-rise-denim-bermuda-shorts-p04365005.html,https://static.zara.net/assets/public/6e83/2388/13a9480fbc44/b87e3ce23f1f/04730005406-p/04730005406-p.jpg?ts=1742988421616&w=1056,2550.0,"Model height: 160 cm | Size: S

MID RISE - REGULAR

Mid-rise Bermuda shorts with belt loops and five pockets. Front zip fly and metal button fastening.","{""product_color"": ""LIGHT BLUE""}",LIGHT BLUE
Zara,ZW COLLECTION LIMITED EDITION 100% SUEDE LEATHER OVERSHIRT,https://www.zara.com/in/en/zw-collection-limited-edition-100-suede-leather-overshirt-p01966047.html,https://static.zara.net/assets/public/8125/0d2f/295e40feb470/4deaf372885c/01966047700-p/01966047700-p.jpg?ts=1743507381068&w=1056,23950.0,"Model height: 178 cm | Size: S

ZARA WOMAN COLLECTION

Overshirt made of 100% suede leather. Featuring a lapel collar, long sleeves with cuffs, a rounded asymmetric hem and concealed metallic zip fastening under the placket.","{""product_color"": ""BROWN""}",BROWN
Zara,DOLMAN SLEEVE T-SHIRT,https://www.zara.com/in/en/dolman-sleeve-t-shirt-p04174174.html,https://static.zara.net/assets/public/acda/fc1f/836747908575/d53d372b54cd/04174174250-p/04174174250-p.jpg?ts=1742902352707&w=1056,1550.0,"Model height: 178 cm

MID-WEIGHT - REGULAR FIT - ROUND NECK - NORMAL LENGTH - DOLMAN SLEEVE

Cotton T-shirt. Round neck and dolman short sleeves.","{""product_color"": ""WHITE""}",WHITE
Zara,STRIPED SHORTS,https://www.zara.com/in/en/striped-shorts-p06929411.html,https://static.zara.net/assets/public/f88a/461e/64344ad4a000/2137a9118b1b/06929411407-p/06929411407-p.jpg?ts=1742404735619&w=1056,2550.0,"Model height: 181 cm | Size: S

Mid-waist shorts with an elasticated waistband and belt loops. Side pockets. Button detail on the front.","{""product_color"": ""BLUE""}",BLUE
Zara,Z1975 STRAIGHT-LEG HIGH-WAIST JEANS,https://www.zara.com/in/en/z1975-straight-leg-high-waist-jeans-p06164104.html,https://static.zara.net/assets/public/d3c0/0aff/56e643b08bf6/6336d7d49957/06164104427-p/06164104427-p.jpg?ts=1742984646078&w=1056,3350.0,"HIGH-WAIST - STRAIGHT LEG - ANKLE-LENGTH - RIGID

High-waist ankle-length jeans with five pockets. Straight leg with a seamless finish. Zip fly and button fastening.","{""product_color"": ""MID-BLUE""}",MID-BLUE
Zara,TRF HIGH-RISE MOM FIT DENIM BERMUDA SHORTS,https://www.zara.com/in/en/trf-high-rise-mom-fit-denim-bermuda-shorts-p08197276.html,https://static.zara.net/assets/public/a827/0aaa/0cb249a98a44/20b91ee96f59/08197276807-p/08197276807-p.jpg?ts=1742988426313&w=1056,2350.0,"Model height: 160 cm | Size: S

MOM FIT- HIGH WAIST

High-waist Bermuda shorts with belt loops and five pockets. Turn-up hems. Zip fly and button fastening.","{""product_color"": ""ANTHRACITE GREY""}",ANTHRACITE GREY
Zara,BOOTCUT PINTUCK TROUSERS,https://www.zara.com/in/en/bootcut-pintuck-trousers-p02230576.html,https://static.zara.net/assets/public/b8f5/ae1b/414e45f399ad/b65530e96883/02230576800-p/02230576800-p.jpg?ts=1736953087875&w=1056,3550.0,"Model height: 180 cm | Size: M

High-waist trousers with front pockets and mock welt pockets on the back. Featuring front pintucks and a straight leg that flares out slightly at the hem. Zip fly and button fastening.","{""product_color"": ""BLACK""}",BLACK
Zara,STRAPLESS TOP,https://www.zara.com/in/en/strapless-top-p04174157.html,https://static.zara.net/assets/public/1c29/b915/d4f44a3592e1/bf3c82251d33/04174157800-p/04174157800-p.jpg?ts=1743602175715&w=1056,1250.0,"Model height: 175 cm

Strapless top made of a cotton blend yarn.","{""product_color"": ""BLACK""}",BLACK
Zara,TURN-UP WAIST MINI SHORTS,https://www.zara.com/in/en/turn-up-waist-mini-shorts-p02180407.html,https://static.zara.net/assets/public/0046/e3e4/a94c40c2bae8/5a1d7101c98e/02180407710-p/02180407710-p.jpg?ts=1741780544359&w=1056,2550.0,"Model height: 179 cm | Size: S

Mid-waist mini shorts. Elasticated waistband with turn-up. Side pockets and patch pockets on the back. Button detail on the front.","{""product_color"": ""BEIGE""}",BEIGE
Zara,POPLIN SHIRT WITH CUTWORK EMBROIDERY,https://www.zara.com/in/en/poplin-shirt-with-cutwork-embroidery-p02435806.html,https://static.zara.net/assets/public/2855/39ed/7ac344eda5cc/99229ef62ad9/02435806044-p/02435806044-p.jpg?ts=1742232642436&w=1056,2950.0,"Collared shirt with wide, elbow-length sleeves. Hem finished with cutwork embroidery. Button-up front.","{""product_color"": ""BLUE/WHITE""}",BLUE/WHITE
Zara,STRAPLESS PEPLUM TOP,https://www.zara.com/in/en/strapless-peplum-top-p02180013.html,https://static.zara.net/assets/public/e742/a283/36834d129260/2dc6f9a24422/02180013400-p/02180013400-p.jpg?ts=1740585951916&w=1056,2950.0,"Model height: 176 cm | Size: S

Off-the-shoulder stretch top with a straight neckline, peplum hem, matching lining and concealed zip fastening.","{""product_color"": ""BLUE""}",BLUE
Zara,EMBROIDERED RUFFLED TOP,https://www.zara.com/in/en/embroidered-ruffled-top-p01067154.html,https://static.zara.net/assets/public/a9b3/446c/8b8149ad8292/9d005f2bc6fe/01067154116-p/01067154116-p.jpg?ts=1742921437695&w=1056,3550.0,"Model height: 178 cm

Short top with a round neckline and short sleeves. Featuring ruffle trims with contrast embroidery detail.","{""product_color"": ""PINKS""}",PINKS
Zara,FLOWING WIDE-LEG TROUSERS,https://www.zara.com/in/en/flowing-wide-leg-trousers-p01131348.html,https://static.zara.net/assets/public/bb84/493e/4b1c443b87b1/a85f85fffe88/01131348500-p/01131348500-p.jpg?ts=1743004982167&w=1056,2350.0,"Model height: 180 cm | Size: S

Loose-fitting trousers in a flowing fabric. High waisted with an elasticated waistband.","{""product_color"": ""GREEN""}",GREEN
Zara,LINEN TOP,https://www.zara.com/in/en/linen-top-p02373709.html,https://static.zara.net/assets/public/f99e/20e5/a1474acab67e/6c4706c2cb7c/02373709800-p/02373709800-p.jpg?ts=1743165290643&w=1056,2950.0,"Linen top. Featuring a lapel collar, a V-neck, front flap patch pockets and a front button fastening.","{""product_color"": ""BLACK""}",BLACK
Zara,DRESS WITH SWEETHEART NECKLINE,https://www.zara.com/in/en/dress-with-sweetheart-neckline-p03641336.html,https://static.zara.net/assets/public/4905/4529/e55b4024a51e/30e4a715f12a/03641336800-p/03641336800-p.jpg?ts=1743166438394&w=1056,2350.0,"Model height: 180 cm | Size: S

Short dress with a sweetheart neckline and adjustable thin straps. Concealed zip fastening at the back.","{""product_color"": ""BLACK""}",BLACK
Zara,OVERSIZE LINEN BLEND SHIRT,https://www.zara.com/in/en/oversize-linen-blend-shirt-p08372058.html,https://static.zara.net/assets/public/7c5e/4aff/9f6949a6b48a/9a47ab8662e1/08372055250-p/08372055250-p.jpg?ts=1740564070100&w=1056,2950.0,"Loose-fitting linen shirt. Featuring a revere collar, long sleeves, a front patch pocket, side vents at the hem and a button-up front.","{""product_color"": ""WHITE""}",WHITE
Zara,MINIMAL LINEN BLAZER ZW COLLECTION,https://www.zara.com/in/en/minimal-linen-blazer-zw-collection-p03014793.html,https://static.zara.net/assets/public/b3ae/f88b/459548fab995/2518f263116f/03014793321-p/03014793321-p.jpg?ts=1743334654358&w=1056,12950.0,"Model height: 179 cm | Size: S

ZARA WOMAN COLLECTION

Linen blend blazer. Featuring a notched lapel collar, long sleeves with buttoned cuffs and front pockets. Double-breasted button fastening.","{""product_color"": ""PASTEL YELLOW""}",PASTEL YELLOW
Zara,HIGH-WAIST TRF WIDE-LEG CROSSOVER WAIST JEANS,https://www.zara.com/in/en/high-waist-trf-wide-leg-crossover-waist-jeans-p03607036.html,https://static.zara.net/assets/public/a0ef/abf2/304c489291c6/8d727f6c65d9/03607036250-p/03607036250-p.jpg?ts=1741951498766&w=1056,4350.0,"Model height: 179 cm | Size: S

HIGH-WAIST - WIDE-LEG - FULL LENGTH

High-waist jeans with a five-pocket design. Featuring an extra-long wide-leg design and front asymmetric zip and metal button fastening.","{""product_color"": ""WHITE""}",WHITE
Zara,PRINTED QUILTED TOILETRY BAG,https://www.zara.com/in/en/printed-quilted-toiletry-bag-p04751008.html,https://static.zara.net/assets/public/ff49/0c07/e97644cf8d3a/f62dd140144e/04751008330-e1/04751008330-e1.jpg?ts=1743605242017&w=1056,2150.0,Padded toiletry bag made of 100% cotton yarn. Contrast lining. Metal zip fastening and pompom charm with bead embellishment.,"{""product_color"": ""MULTICOLOURED""}",MULTICOLOURED
Zara,LINEN BLAZER WITH PRINTED CUFFS,https://www.zara.com/in/en/linen-blazer-with-printed-cuffs-p02753630.html,https://static.zara.net/assets/public/c2eb/5060/10a9453284b5/f7dd032a6b01/02686709533-p/02686709533-p.jpg?ts=1741954241799&w=1056,4950.0,"Model height: 180 cm | Size: S

Linen blazer. Lapel collar and V-neck. Long sleeves with shoulder pads and printed turn-up cuffs. Flap pockets on the front. Lining. Front button fastening.","{""product_color"": ""MID KHAKI""}",MID KHAKI
Zara,ZW COLLECTION FLOWING SATIN DRESS,https://www.zara.com/in/en/zw-collection-flowing-satin-dress-p03067381.html,https://static.zara.net/assets/public/a868/a8d2/228a46c88074/7514e5911b99/03067381520-p/03067381520-p.jpg?ts=1743072627160&w=1056,8550.0,"Model height: 179 cm | Size: M

ZARA WOMAN COLLECTION

Sleeveless midi dress with a cowl neck. Open back. Featuring draped fabric detail.","{""product_color"": ""LIME""}",LIME
Zara,RIPPED BAGGY DENIM JORTS,https://www.zara.com/in/en/ripped-baggy-denim-jorts-p08197004.html,https://static.zara.net/assets/public/2b11/28eb/b71043a6948e/079799d373cc/08197004406-p/08197004406-p.jpg?ts=1743500844429&w=1056,2950.0,"Model height: 176 cm | Size: S

MID-WAIST - BAGGY

Mid-waist baggy denim jorts with a five-pocket design. Faded effect. Ripped details. Zip fly and metal button fastening.","{""product_color"": ""LIGHT BLUE""}",LIGHT BLUE
Zara,HIGH-WAIST TRF WIDE-LEG CROSSOVER WAIST JEANS,https://www.zara.com/in/en/high-waist-trf-wide-leg-crossover-waist-jeans-p05575036.html,https://static.zara.net/assets/public/0c6b/d717/67704fe2974a/e085ed90b560/04764025406-p/04764025406-p.jpg?ts=1743591884357&w=1056,4350.0,"HIGH-WAIST - WIDE-LEG - FULL LENGTH

High-waist jeans with a five-pocket design. Featuring an extra-long wide-leg design and front asymmetric zip and metal button fastening.","{""product_color"": ""LIGHT GREY""}",LIGHT GREY
Zara,Z1975 CROSSOVER DENIM MINI SKIRT,https://www.zara.com/in/en/z1975-crossover-denim-mini-skirt-p09942053.html,https://static.zara.net/assets/public/084e/4b35/5a9848b5940d/1bf1b7dc606f/09942053427-p/09942053427-p.jpg?ts=1743068899608&w=1056,2950.0,Short five-pocket skirt. Raw hem. Crossover front fastening with a zip and buttons.,"{""product_color"": ""MID-BLUE""}",MID-BLUE
Zara,ASYMMETRIC DRAPED T-SHIRT,https://www.zara.com/in/en/asymmetric-draped-t-shirt-p04424311.html,https://static.zara.net/assets/public/d27e/c746/1c774aaf9808/3225e65d042e/04424311800-p/04424311800-p.jpg?ts=1739528237282&w=1056,1250.0,"Model height: 176 cm | Size: S

Sleeveless boat neck T-shirt. Draped side detail. Asymmetric hem.","{""product_color"": ""BLACK""}",BLACK
Zara,ANIMAL PRINT BUCKET HAT,https://www.zara.com/in/en/animal-print-bucket-hat-p03920904.html,https://static.zara.net/assets/public/957d/dac9/0dc443a8abef/234f92cdb587/03920904051-e1/03920904051-e1.jpg?ts=1743578326051&w=1056,2350.0,Printed bucket hat made from 100% cotton yarn. Wide brim with topstitching and frayed edge. Contrast lining.,"{""product_color"": ""LEOPARD""}",LEOPARD
Zara,RUSTIC BUCKLE TOP,https://www.zara.com/in/en/rustic-buckle-top-p02735730.html,https://static.zara.net/assets/public/241b/cefd/51f845a6ab92/65067b15dcdb/02735730251-p/02735730251-p.jpg?ts=1743003988145&w=1056,2950.0,"Model height: 177 cm | Size: S

Cropped lapel neck top with a V-neck and flared long sleeves. Featuring a concealed button and buckle fastening at the wraparound front.","{""product_color"": ""OYSTER-WHITE""}",OYSTER-WHITE
Zara,KNIT CARDIGAN WITH HOOD,https://www.zara.com/in/en/knit-cardigan-with-hood-p02756006.html,https://static.zara.net/assets/public/7127/979b/5ff74f468659/9edca4174c32/02756006700-p/02756006700-p.jpg?ts=1741346425324&w=1056,2950.0,"Model height: 0 cm | Size: S

Open knit cardigan with a hood and long sleeves. Fastens with hooks and eyes at the front.","{""product_color"": ""BROWN""}",BROWN
Zara,SHAPED BOW STRAPPY TOP,https://www.zara.com/in/en/shaped-bow-strappy-top-p02808002.html,https://static.zara.net/assets/public/4af3/2e09/75464e6e96ca/faa3e5cd03c8/02808002250-p/02808002250-p.jpg?ts=1741863844726&w=1056,2950.0,Trench coat style top. V-neck with thin adjustable straps. Featuring bows on the straps and a shaped hem. Concealed side zip fastening.,"{""product_color"": ""WHITE""}",WHITE
Zara,LINEN BLEND DRAPED MIDI DRESS,https://www.zara.com/in/en/linen-blend-draped-midi-dress-p02840709.html,https://static.zara.net/assets/public/87f7/8390/8a2d461eb735/6982170b4025/02840709605-p/02840709605-p.jpg?ts=1743003992984&w=1056,4950.0,"Model height: 177 cm | Size: S

Linen dress. Boat neck and sleeveless with one twisted shoulder and one with pleats. Gold appliqué detail at the waist. Hem with vent at back. Concealed side zip fastening.","{""product_color"": ""BURGUNDY""}",BURGUNDY
Zara,CORSETRY-INSPIRED TOP WITH CUTWORK EMBROIDERY,https://www.zara.com/in/en/corsetry-inspired-top-with-cutwork-embroidery-p04174377.html,https://static.zara.net/assets/public/a566/7cde/230f4dd3a31c/f0ede6078533/04174377250-p/04174377250-p.jpg?ts=1743602180870&w=1056,1950.0,"Model height: 175 cm

Corsetry-inspired top with a V-neck and wide straps. Featuring tonal cutwork embroidery and an adjustable open back with tie fastenings.","{""product_color"": ""WHITE""}",WHITE
Zara,CREPE JUMPSUIT,https://www.zara.com/in/en/crepe-jumpsuit-p03641007.html,https://static.zara.net/assets/public/b01b/3a58/7b4d49eab9f9/928b6f5472b4/03641007710-p/03641007710-p.jpg?ts=1742819788896&w=1056,3550.0,"Model height: 179 cm | Size: M

Sleeveless jumpsuit with a round neck. Featuring a back vent, wide leg and concealed front zip fastening.","{""product_color"": ""BEIGE""}",BEIGE
Zara,OVERSIZE JACKET WITH POCKETS ZW COLLECTION,https://www.zara.com/in/en/oversize-jacket-with-pockets-zw-collection-p02895495.html,https://static.zara.net/assets/public/e1b5/df8d/ca4a4a86b462/31a7cdbd2334/02895495251-p/02895495251-p.jpg?ts=1743003377967&w=1056,9550.0,"ZARA WOMAN COLLECTION

High neck, long sleeve jacket with elasticated cuffs. Featuring front patch pockets with flaps and snap buttons, an adjustable waist with inner drawstring and stopper, and a front zip and snap button fastening hidden by a placket.","{""product_color"": ""OYSTER-WHITE""}",OYSTER-WHITE
Zara,PLAIN KNIT POLO TOP,https://www.zara.com/in/en/plain-knit-polo-top-p02142044.html,https://static.zara.net/assets/public/5f08/8285/64d249a18e86/f41326354e8f/02142044615-p/02142044615-p.jpg?ts=1741948461975&w=1056,2550.0,"Model height: 179 cm | Size: S

Polo neck top with short sleeves. Front buttons.","{""product_color"": ""ORANGE""}",ORANGE
Zara,LEATHER BELT WITH WAVE DETAIL AND METAL HARDWARE,https://www.zara.com/in/en/leather-belt-with-wave-detail-and-metal-hardware-p01736052.html,https://static.zara.net/assets/public/aec3/0788/ac444e108c2e/254b64be61d1/01736052700-e1/01736052700-e1.jpg?ts=1743594407468&w=1056,4350.0,6cm wide leather belt. Leather strap detail with contrasting metal hardware. Wavy finish. Carved oval buckle.,"{""product_color"": ""BROWN""}",BROWN
Zara,Z1975 FLARED HIGH-WAIST JEANS,https://www.zara.com/in/en/z1975-flared-high-waist-jeans-p08228036.html,https://static.zara.net/assets/public/f1c6/dcf8/a016429e9dc6/b3cb68fa43a9/08228036711-p/08228036711-p.jpg?ts=1743154224176&w=1056,2950.0,"HIGH-WAIST - FLARE

High-waist jeans with belt loops. Slim leg finishing in a flare. Featuring topstitching detail on the front. Zip fly and button fastening.","{""product_color"": ""SAND""}",SAND
Zara,WIDE-SLEEVED LINEN SHIRT,https://www.zara.com/in/en/wide-sleeved-linen-shirt-p02340939.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,2950.0,Shirt made of a linen blend. Johnny collar and wide turn-up sleeves. Asymmetric hem. Button-up front.,"{""product_color"": ""BROWN/WHITE""}",BROWN/WHITE
Zara,PRINTED POPLIN DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/printed-poplin-dress-with-cut-out-detail-p02877208.html,https://static.zara.net/assets/public/9917/d786/004f4dd3a12f/a9243d3a061a/02877208330-p/02877208330-p.jpg?ts=1742920986589&w=1056,5550.0,"Model height: 178 cm | Size: M

Long v-neck dress with short turn-up sleeves. Elasticated waist with side vents.","{""product_color"": ""MULTICOLOURED""}",MULTICOLOURED
Zara,ZW COLLECTION 100% LINEN OVERSIZE SHIRT,https://www.zara.com/in/en/zw-collection-100-linen-oversize-shirt-p04043053.html,https://static.zara.net/assets/public/5f07/ca4c/1f72461aacd6/b3c6aba46114/04043053250-p/04043053250-p.jpg?ts=1743334653915&w=1056,4950.0,"Model height: 179 cm | Size: S

ZARA WOMAN COLLECTION

Loose-fitting shirt made from 100% linen yarn with a regular collar and v-neck. Wide short sleeves. Featuring a front patch pocket, a pleat detail on the back, an asymmetric hem and a button-up front.","{""product_color"": ""WHITE""}",WHITE
Zara,ZW COLLECTION 100% LINEN SHIRT,https://www.zara.com/in/en/zw-collection-100-linen-shirt-p04043058.html,https://static.zara.net/assets/public/e657/ba47/0d1140dc8b67/d68b2d54dd47/04043058737-p/04043058737-p.jpg?ts=1742819807199&w=1056,5950.0,"Model height: 179 cm | Size: M

ZARA WOMAN COLLECTION

Shirt made of 100% spun linen. Featuring a lapel collar and v-neck, below-the-elbow sleeves, tonal lace inserts, asymmetric hem and button-up front.","{""product_color"": ""BROWN / TAUPE""}",BROWN / TAUPE
Zara,FRINGED SPLIT SUEDE BELT BAG,https://www.zara.com/in/en/fringed-split-suede-belt-bag-p16236510.html,https://static.zara.net/assets/public/b847/6ae5/e46e45b89978/d0d35f8b6d3c/16236510709-p/16236510709-p.jpg?ts=1741783071414&w=1056,5950.0,"Model height: 177 cm | Size: S

Split suede belt bag. Stud and eyelet detail on the top. Adjustable crossbody strap. Interior zip pocket. Zip closure.

Height x Length x Width: 11 x 23 x 2 cm. / 4.3 x 9.0 x 0.7""","{""product_color"": ""DARK TAN""}",DARK TAN
Zara,SATIN SLIP DRESS,https://www.zara.com/in/en/satin-slip-dress-p08351023.html,https://static.zara.net/assets/public/f22b/6eb0/0fbf4407b494/1c19b92f0a32/08351023537-p/08351023537-p.jpg?ts=1742294560882&w=1056,3550.0,"Model height: 178 cm | Size: M

Straight neckline dress with gathers and thin straps. Elasticated back strap. Side slit at the hem.","{""product_color"": ""MINT""}",MINT
Zara,SHORT JACKET WITH SHOULDER PADS,https://www.zara.com/in/en/short-jacket-with-shoulder-pads-p02744860.html,https://static.zara.net/assets/public/0482/e18e/905b41208885/2c711300ece8/02744860704-p/02744860704-p.jpg?ts=1742984620511&w=1056,5550.0,Long sleeve collared jacket with shoulder pads. Front pockets. Front button fastening.,"{""product_color"": ""CAMEL""}",CAMEL
Zara,FITTED ROUND NECK BLAZER,https://www.zara.com/in/en/fitted-round-neck-blazer-p02399594.html,https://static.zara.net/assets/public/ec83/a9e9/1e6d411eb266/db981d755291/02399594401-p/02399594401-p.jpg?ts=1739898350405&w=1056,5950.0,"Model height: 180 cm | Size: S

Round neck, long sleeve blazer with shoulder pads. Front flap and pocket detail. Front fastening with embossed gold buttons.","{""product_color"": ""NAVY BLUE""}",NAVY BLUE
Zara,WIDE SLEEVE SHIRT,https://www.zara.com/in/en/wide-sleeve-shirt-p02783781.html,https://static.zara.net/assets/public/ab6a/823f/febb4c66bfee/04c6770d9f12/02783781443-p/02783781443-p.jpg?ts=1742404361394&w=1056,3550.0,"Model height: 178 cm | Size: M

Collared shirt with a v-neck and wide sleeves that fall below the elbow. Button-up front.","{""product_color"": ""DARK INDIGO""}",DARK INDIGO
Zara,ZW COLLECTION SHIRT WITH POCKET,https://www.zara.com/in/en/zw-collection-shirt-with-pocket-p02183044.html,https://static.zara.net/assets/public/5021/8434/fa554072b928/03ae270b556c/02183044712-p/02183044712-p.jpg?ts=1743078488126&w=1056,3550.0,"ZARA WOMAN COLLECTION

Shirt made of cotton and lyocell yarn. Featuring a lapel collar, long sleeves with cuffs and a front patch pocket.","{""product_color"": ""ECRU""}",ECRU
Zara,CREPE BUTTON SKORT,https://www.zara.com/in/en/crepe-button-skort-p02791596.html,https://static.zara.net/assets/public/a389/3273/99f749d8b650/a4437676b292/02791596251-001-p/02791596251-001-p.jpg?ts=1742807248951&w=1056,2950.0,Low-rise skort with front darts. Front pockets and a false welt pocket on the back. Zip fly and button fastening.,"{""product_color"": ""OYSTER-WHITE""}",OYSTER-WHITE
Zara,SHORT SWEETHEART NECKLINE DRESS,https://www.zara.com/in/en/short-sweetheart-neckline-dress-p03152379.html,https://static.zara.net/assets/public/68a9/fcca/5bab417d9d0f/b735a23ee7c2/03152379712-p/03152379712-p.jpg?ts=1742992143048&w=1056,2950.0,"Model height: 178 cm | Size: M

Short dress made of 22% linen. Straight neckline and thin straps with a button fastening at the back. Matching lining. Concealed zip fastening at the back.","{""product_color"": ""ECRU""}",ECRU
Zara,FADED-EFFECT T-SHIRT WITH PRINT,https://www.zara.com/in/en/faded-effect-t-shirt-with-print-p00085193.html,https://static.zara.net/assets/public/02f8/cdee/2ad5400eb9aa/ad878a9243a1/00085193807-p/00085193807-p.jpg?ts=1743005878633&w=1056,2150.0,"Model height: 169 cm | Size: S

OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - SHORT SLEEVE

T-shirt made of 100% cotton with a faded effect. Round neck and short sleeves. Featuring a combined print and text detail on the front and back.

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from what is shown in the photo.","{""product_color"": ""ANTHRACITE GREY""}",ANTHRACITE GREY
Zara,CREASED-EFFECT BALLOON TOP,https://www.zara.com/in/en/creased-effect-balloon-top-p07969028.html,https://static.zara.net/assets/public/0ad1/f836/b054457c8ff6/f9c614cf7b87/07969028700-p/07969028700-p.jpg?ts=1743004014689&w=1056,2550.0,"Model height: 177 cm | Size: S

Sleeveless round neck top. Creased-effect fabric. Elasticated, puffed hem. Buttoned opening at the back.","{""product_color"": ""BROWN""}",BROWN
Zara,ZW COLLECTION 100% LINEN MIDI SKIRT,https://www.zara.com/in/en/zw-collection-100-linen-midi-skirt-p02871064.html,https://static.zara.net/assets/public/d62d/c596/72f04a4fa331/8800255b43c8/02871064500-p/02871064500-p.jpg?ts=1742819803379&w=1056,9550.0,"Model height: 179 cm | Size: M

ZARA WOMAN COLLECTION

Mid-waist midi skirt made of 100% linen yarn. A-line hem. Concealed zip fastening.","{""product_color"": ""GREEN""}",GREEN
Zara,ZW COLLECTION TIE-DETAIL ROUND NECK SHIRT,https://www.zara.com/in/en/zw-collection-tie-detail-round-neck-shirt-p04043050.html,https://static.zara.net/assets/public/93c0/45ed/ecf742009ed8/b9038aaa56e1/04043050406-p/04043050406-p.jpg?ts=1743334654311&w=1056,4350.0,"Model height: 179 cm | Size: S

ZARA WOMAN COLLECTION

Shirt made of lyocell yarn. Featuring a round neck, adjustable drawstring long sleeves, an adjustable drawstring asymmetric hem and concealed button-up front.","{""product_color"": ""LIGHT BLUE""}",LIGHT BLUE
Zara,LACE TRIM RUFFLE BLOUSE,https://www.zara.com/in/en/lace-trim-ruffle-blouse-p02157042.html,https://static.zara.net/assets/public/e5c3/d71b/202a4e2bbe99/0a67d4909647/02157042250-p/02157042250-p.jpg?ts=1743523655976&w=1056,2950.0,"Model height: 178 cm

Sleeveless blouse with a round neck and ruffles. Lace trim detail. Concealed button fastening with a placket.","{""product_color"": ""WHITE""}",WHITE
Zara,ZW COLLECTION SHIRT WITH POCKET,https://www.zara.com/in/en/zw-collection-shirt-with-pocket-p02360340.html,https://static.zara.net/assets/public/c32e/bbe7/071f450c8384/9fedb796ff9e/02360340096-p/02360340096-p.jpg?ts=1743507379872&w=1056,4950.0,"Model height: 178 cm | Size: S

ZARA WOMAN COLLECTION

Cotton shirt. Featuring a lapel collar, long sleeves with cuffs, a chest patch pocket, an asymmetric hem and a button-up front.","{""product_color"": ""WHITE / GREY""}",WHITE / GREY
